                         mean          sd         5.5%         94.5%      rhat
a_listing[193]   9.569398e-04 0.020426739 -0.029064202  0.0338574619 1.0024525
a_listing[194]   5.979148e-04 0.019395073 -0.029220580  0.0312535944 1.0037806
a_listing[195]  -6.452791e-04 0.019434964 -0.031244198  0.0287139878 1.0018572
a_listing[196]  -4.416097e-04 0.019540371 -0.031217431  0.0291546577 1.0042986
a_listing[197]   5.405457e-04 0.020277689 -0.029747594  0.0338347623 1.0016654
a_listing[198]   7.610970e-05 0.019540445 -0.030825263  0.0310782858 1.0054684
a_listing[199]  -4.762626e-05 0.019862976 -0.030518685  0.0307008903 1.0011319
a_listing[200]   2.419131e-04 0.019680246 -0.028919402  0.0311327909 1.0032515
a_listing[201]  -1.706679e-03 0.020753896 -0.036284611  0.0273818641 1.0031627
a_listing[202]   1.051145e-03 0.020048806 -0.028933311  0.0323488562 1.0007587
a_listing[203]  -2.862963e-04 0.020884292 -0.030977336  0.0323219859 1.0040386
a_listing[204]   7.489161e-05 0.020140020 -0.029733948  0.0301005114 1.0032284
a_listing[205]   3.652860e-04 0.019800133 -0.029468247  0.0312923188 1.0026418
a_listing[206]   2.297421e-04 0.019084079 -0.030549208  0.0303319811 1.0020330
a_listing[207]   3.297830e-04 0.020503853 -0.031418609  0.0336019021 1.0025291
a_listing[208]   8.846995e-04 0.020292888 -0.028602195  0.0321590036 1.0034972
a_listing[209]   7.426843e-04 0.020422213 -0.030266848  0.0316837228 1.0041292
a_listing[210]   1.658648e-04 0.019333253 -0.029527212  0.0306553361 1.0025854
a_listing[211]   3.277930e-04 0.020406761 -0.030702238  0.0310313223 1.0033758
a_listing[212]  -1.221970e-03 0.020271903 -0.032159293  0.0282825543 1.0033222
a_listing[213]  -1.739756e-03 0.019371267 -0.034388110  0.0268890355 1.0050506
a_listing[214]  -9.872610e-04 0.019401150 -0.033115480  0.0287282433 1.0040854
a_listing[215]   4.625067e-04 0.019435115 -0.030719430  0.0317028892 1.0038618
a_listing[216]  -1.832628e-03 0.019464432 -0.033312006  0.0265504046 1.0022590
a_listing[217]   8.736303e-04 0.019739986 -0.030183386  0.0324502209 1.0019211
a_listing[218]  -3.116256e-03 0.019311304 -0.036840918  0.0251989638 1.0037220
a_listing[219]   2.373539e-04 0.019134960 -0.028909435  0.0303613635 1.0033498
a_listing[220]  -2.434214e-03 0.020267730 -0.035549247  0.0263227540 1.0046388
a_listing[221]   6.453418e-04 0.019001838 -0.028281870  0.0311928068 1.0028368
a_listing[222]   4.717593e-04 0.019038408 -0.029698408  0.0315056796 1.0043945
a_listing[223]   2.960380e-05 0.019413799 -0.031193392  0.0304411036 1.0042624
a_listing[224]   3.488575e-04 0.019501154 -0.030354806  0.0312016885 1.0032767
a_listing[225]   1.196771e-03 0.019511249 -0.026780507  0.0338816546 1.0012559
a_listing[226]   2.790424e-04 0.018668134 -0.028065629  0.0305156881 1.0019623
a_listing[227]  -1.202808e-03 0.020031878 -0.033819960  0.0288947358 1.0053015
a_listing[228]  -1.671661e-04 0.019119991 -0.030686158  0.0287166863 1.0061555
a_listing[229]   7.198872e-04 0.019715314 -0.029940614  0.0311318810 1.0019443
a_listing[230]   3.391429e-03 0.020379813 -0.025347039  0.0372363338 1.0039335
a_listing[231]   7.581236e-03 0.020744881 -0.017584012  0.0462379092 1.0015485
a_listing[232]   2.912390e-03 0.019695986 -0.023959739  0.0356230240 1.0034532
a_listing[233]  -1.779180e-04 0.019546333 -0.031035328  0.0313760555 1.0047401
a_listing[234]   7.007008e-07 0.019867451 -0.030231829  0.0309213104 1.0011921
a_listing[235]   1.574014e-04 0.020221054 -0.030692554  0.0310966362 1.0039936
a_listing[236]   3.485908e-04 0.019013051 -0.028773073  0.0305450102 1.0041280
a_listing[237]   8.724696e-04 0.020385229 -0.029812404  0.0329034930 1.0017924
a_listing[238]   1.411143e-03 0.020173312 -0.029353343  0.0343196958 1.0035994
a_listing[239]  -1.011447e-04 0.019465637 -0.030313343  0.0306871107 1.0018786
a_listing[240]   2.794135e-04 0.020320695 -0.029069505  0.0302997960 1.0032219
a_listing[241]  -1.164669e-03 0.018918849 -0.032929145  0.0276092625 1.0030360
a_listing[242]   1.054848e-03 0.020866696 -0.030763668  0.0341067955 1.0018976
a_listing[243]  -5.506434e-04 0.019807271 -0.032026739  0.0295608234 1.0028228
a_listing[244]  -9.430760e-05 0.019315391 -0.029832558  0.0294612804 1.0029256
a_listing[245]   5.294865e-04 0.019577126 -0.028983496  0.0324591272 1.0037097
a_listing[246]  -5.479528e-04 0.019522414 -0.031778536  0.0283769734 1.0011315
a_listing[247]   3.941000e-04 0.020158527 -0.029478728  0.0325446151 1.0039308
a_listing[248]   1.528561e-04 0.019005106 -0.028876166  0.0302653462 1.0044165
a_listing[249]  -1.147715e-03 0.019920218 -0.034233648  0.0286986602 1.0052279
a_listing[250]   4.028195e-05 0.019749018 -0.029859443  0.0302496296 1.0035003
a_listing[251]   5.140841e-04 0.020602757 -0.030570158  0.0333472972 1.0043478
a_listing[252]   8.989448e-04 0.019749315 -0.028982015  0.0319320018 1.0012157
a_listing[253]  -5.592508e-04 0.019344816 -0.030240991  0.0288782586 1.0002764
a_listing[254]  -8.195683e-06 0.018931660 -0.028946329  0.0281741052 1.0027084
a_listing[255]  -3.413088e-03 0.020172726 -0.038242973  0.0247422366 1.0032337
a_listing[256]   6.352319e-04 0.020248944 -0.029924027  0.0330595418 1.0035188
a_listing[257]  -6.449184e-04 0.018596689 -0.030513178  0.0294451567 1.0031102
a_listing[258]  -1.013421e-04 0.018883367 -0.029309966  0.0288217437 1.0072401
a_listing[259]   2.363432e-04 0.020148301 -0.030457096  0.0315356671 1.0001524
a_listing[260]  -6.807104e-05 0.019119842 -0.029719141  0.0291046307 1.0058587
a_listing[261]   1.424863e-03 0.020250978 -0.028171076  0.0346332019 1.0022233
a_listing[262]  -1.385250e-03 0.020877596 -0.034121165  0.0299123984 1.0016669
a_listing[263]  -1.082956e-03 0.019941347 -0.031201499  0.0285036101 1.0023884
a_listing[264]  -4.411532e-04 0.019581045 -0.031717594  0.0309960867 1.0047488
a_listing[265]   5.432670e-04 0.020190675 -0.029119259  0.0317171478 1.0025226
a_listing[266]  -2.942623e-04 0.020635024 -0.032360216  0.0304712890 1.0014650
a_listing[267]   2.032922e-04 0.020191627 -0.029891992  0.0323486090 1.0038732
a_listing[268]   3.532441e-04 0.020277993 -0.031008158  0.0330275796 1.0021914
a_listing[269]   9.871612e-05 0.018880518 -0.030610258  0.0309419012 1.0044126
a_listing[270]  -1.418441e-03 0.019990272 -0.033276976  0.0281932796 1.0039905
a_listing[271]   3.914889e-04 0.019831830 -0.029824918  0.0313427809 1.0041800
a_listing[272]  -6.234429e-04 0.020181132 -0.032947347  0.0296195043 1.0025813
a_listing[273]  -5.862107e-04 0.019304777 -0.030416907  0.0278120907 1.0016226
a_listing[274]  -2.766635e-04 0.019591632 -0.031219185  0.0309454739 1.0030031
a_listing[275]   6.588188e-04 0.018927951 -0.028810449  0.0303169132 1.0021982
a_listing[276]  -2.649074e-04 0.019961745 -0.031436187  0.0305694247 1.0042953
a_listing[277]   8.787458e-04 0.019612428 -0.029856285  0.0328909159 1.0046422
a_listing[278]  -1.825084e-03 0.019999715 -0.034581454  0.0280555652 1.0026867
a_listing[279]  -3.163445e-04 0.018887159 -0.029731764  0.0281700367 1.0036211
a_listing[280]  -6.377453e-05 0.019883139 -0.031468793  0.0310727554 1.0050768
a_listing[281]  -1.726739e-03 0.017383650 -0.029652975  0.0231089392 1.0037772
a_listing[282]  -1.217980e-04 0.020720165 -0.032585513  0.0314084937 1.0022805
a_listing[283]  -9.071143e-04 0.019888686 -0.032676257  0.0293410277 1.0014544
a_listing[284]  -6.442541e-04 0.020389639 -0.031399092  0.0302483390 1.0044216
a_listing[285]  -3.633404e-03 0.019978940 -0.037080234  0.0230372303 1.0042029
a_listing[286]   3.396560e-05 0.020024000 -0.030972497  0.0300459027 1.0039879
a_listing[287]   1.097730e-03 0.019723548 -0.028381740  0.0318090832 1.0027509
a_listing[288]  -3.272248e-03 0.019947989 -0.036549232  0.0261891750 1.0021832
a_listing[289]   9.980853e-05 0.019999583 -0.030808987  0.0305134555 1.0037318
a_listing[290]   2.767423e-04 0.019744576 -0.028824085  0.0304013815 1.0039325
a_listing[291]  -1.644617e-03 0.018816594 -0.032939824  0.0260902590 1.0043266
a_listing[292]  -6.479496e-04 0.020026613 -0.033031864  0.0279498537 1.0039174
a_listing[293]  -5.063268e-04 0.018723306 -0.030004838  0.0286527833 1.0029599
a_listing[294]  -8.520379e-04 0.019777081 -0.033434350  0.0286853982 1.0044449
a_listing[295]  -6.350773e-05 0.019765916 -0.031603622  0.0298906046 1.0018175
a_listing[296]  -1.447064e-03 0.020393805 -0.033159363  0.0281245000 1.0008304
a_listing[297]  -1.214651e-03 0.019465882 -0.033012220  0.0284976159 1.0023558
a_listing[298]   3.035568e-04 0.020368630 -0.031324900  0.0319799842 1.0028332
a_listing[299]   2.660001e-05 0.019629539 -0.029798890  0.0311945827 1.0046015
a_listing[300]   2.181416e-04 0.020093653 -0.030516644  0.0306040156 1.0039086
a_listing[301]  -3.454384e-03 0.019566731 -0.035694057  0.0238594804 1.0014109
a_listing[302]   1.529755e-03 0.020258334 -0.028779711  0.0345392222 1.0029974
a_listing[303]  -2.035198e-04 0.019829556 -0.031428733  0.0301988275 1.0024910
a_listing[304]   4.632972e-04 0.020526213 -0.031497067  0.0323750569 1.0040919
a_listing[305]   9.654330e-04 0.019337920 -0.027107574  0.0319465293 1.0039384
a_listing[306]  -1.031710e-03 0.019346575 -0.031786771  0.0276450178 1.0028135
a_listing[307]  -5.472216e-04 0.019832574 -0.031272155  0.0292900818 1.0030654
a_listing[308]   3.773894e-04 0.019913133 -0.030542846  0.0316147680 1.0031372
a_listing[309]  -2.658014e-04 0.018990988 -0.030624789  0.0292694654 1.0050459
a_listing[310]  -2.494732e-03 0.020328713 -0.036734600  0.0251163407 1.0030418
a_listing[311]  -2.358295e-03 0.019039561 -0.033624253  0.0253931589 1.0014560
a_listing[312]   5.886086e-05 0.019892729 -0.031189935  0.0321778326 1.0025442
a_listing[313]   1.103713e-05 0.020399254 -0.031077584  0.0315464470 1.0044058
a_listing[314]   6.411058e-04 0.019503896 -0.028527886  0.0307065016 1.0048604
a_listing[315]   1.726391e-03 0.019954229 -0.027365878  0.0348188925 1.0034270
a_listing[316]   6.766138e-05 0.020385932 -0.031003967  0.0319429690 1.0037498
a_listing[317]   4.715537e-04 0.019511088 -0.029275609  0.0313626697 1.0012400
a_listing[318]   5.008774e-04 0.019088970 -0.028317349  0.0303928198 1.0032710
a_listing[319]   6.886405e-04 0.020086883 -0.030407395  0.0314648934 1.0033594
a_listing[320]  -1.471556e-03 0.020381622 -0.035914082  0.0285469531 1.0036251
a_listing[321]  -1.637425e-04 0.020233223 -0.032842131  0.0322043633 1.0025354
a_listing[322]   1.616922e-03 0.018740664 -0.026568184  0.0308336223 1.0033653
a_listing[323]  -4.458416e-04 0.020669775 -0.032412450  0.0315111751 1.0031333
a_listing[324]  -2.518252e-03 0.020491566 -0.036693871  0.0261476760 1.0042247
a_listing[325]   8.347251e-04 0.019191170 -0.027796345  0.0316274185 1.0017481
a_listing[326]  -7.007100e-04 0.020205877 -0.032075308  0.0293265159 1.0031993
a_listing[327]  -8.307893e-04 0.019534248 -0.031567105  0.0281681937 1.0056566
a_listing[328]  -4.342187e-04 0.020072573 -0.032388523  0.0300612712 1.0034472
a_listing[329]  -2.829503e-03 0.020357493 -0.036681330  0.0264219402 1.0056936
a_listing[330]  -2.842864e-03 0.021105645 -0.037819851  0.0274872595 1.0063772
a_listing[331]  -9.883987e-04 0.020158239 -0.032035180  0.0288282356 1.0025208
a_listing[332]  -1.020022e-03 0.019842238 -0.033155437  0.0283123081 1.0049569
a_listing[333]  -1.862143e-04 0.019734883 -0.030555458  0.0307558896 1.0033943
a_listing[334]  -1.173738e-03 0.019501975 -0.033216190  0.0272260281 1.0010911
a_listing[335]  -2.097546e-03 0.019934608 -0.034477466  0.0277281002 1.0035912
a_listing[336]  -1.889060e-03 0.020530372 -0.036086871  0.0292939468 1.0039092
a_listing[337]  -1.419551e-03 0.019891463 -0.032891373  0.0272229813 1.0019115
a_listing[338]  -2.782735e-04 0.020256865 -0.030629474  0.0303487727 1.0016887
a_listing[339]  -3.480129e-04 0.020245405 -0.031371384  0.0319755263 1.0026565
a_listing[340]   1.153377e-03 0.019750852 -0.028107582  0.0326412224 1.0050061
a_listing[341]  -5.310184e-04 0.020266955 -0.031944100  0.0300401118 1.0017104
a_listing[342]   1.050360e-03 0.020514150 -0.030121285  0.0346782260 1.0051859
a_listing[343]  -1.367268e-03 0.019219554 -0.033276699  0.0270380266 1.0066056
a_listing[344]  -2.240722e-03 0.020217110 -0.036076700  0.0271658936 1.0056651
a_listing[345]   6.590947e-04 0.020069098 -0.030009613  0.0323136281 1.0039510
a_listing[346]   5.506579e-04 0.020098516 -0.029057417  0.0318053329 1.0043918
a_listing[347]   7.292695e-04 0.020179253 -0.029417773  0.0326612744 1.0024303
a_listing[348]  -2.113261e-04 0.019284100 -0.029507302  0.0311175297 1.0051272
a_listing[349]   4.037103e-04 0.020302913 -0.030264156  0.0323257868 1.0018907
a_listing[350]   7.275689e-05 0.019710313 -0.029830541  0.0310693130 1.0025260
a_listing[351]   8.081216e-04 0.020415669 -0.029025678  0.0339258640 1.0045709
a_listing[352]   3.729535e-04 0.020616958 -0.030603027  0.0333642861 1.0076737
a_listing[353]   2.100383e-04 0.020097265 -0.030703137  0.0311283571 1.0031665
a_listing[354]   1.054798e-03 0.019599214 -0.028568738  0.0324197162 1.0057647
a_listing[355]   3.917627e-04 0.019757444 -0.030193837  0.0305167235 1.0041102
a_listing[356]  -9.007706e-07 0.019810702 -0.029289156  0.0311762777 1.0028253
a_listing[357]  -3.545867e-04 0.019729052 -0.029759771  0.0310870680 1.0035050
a_listing[358]   1.553437e-03 0.019920510 -0.028087813  0.0328148186 1.0022514
a_listing[359]  -1.572705e-03 0.020502585 -0.035076751  0.0283555977 1.0021838
a_listing[360]   1.152629e-03 0.020158317 -0.028822304  0.0331292496 1.0074337
a_listing[361]   5.578961e-04 0.019827603 -0.029192059  0.0318450678 1.0015320
a_listing[362]  -3.244552e-04 0.019615774 -0.031196391  0.0309162944 1.0026148
a_listing[363]  -5.518420e-04 0.020093396 -0.030586833  0.0290417028 1.0024450
a_listing[364]   2.078426e-04 0.020434142 -0.030699080  0.0315152964 1.0014650
a_listing[365]  -3.334446e-04 0.019210456 -0.031220073  0.0291311325 1.0018675
a_listing[366]   3.465053e-03 0.020458384 -0.024884877  0.0380835886 1.0043737
a_listing[367]   1.571767e-04 0.019420168 -0.030216205  0.0312606990 1.0048426
a_listing[368]   6.417554e-04 0.019238565 -0.027153694  0.0320018367 1.0053165
a_listing[369]   6.548951e-04 0.019548539 -0.028858042  0.0313628867 1.0038494
a_listing[370]  -1.591262e-04 0.019976699 -0.030389842  0.0309864222 1.0016888
a_listing[371]   1.493087e-03 0.019167693 -0.026533663  0.0332485120 1.0024199
a_listing[372]  -8.211477e-05 0.019884477 -0.031516180  0.0307092110 1.0043882
a_listing[373]  -7.924738e-04 0.020148862 -0.033690765  0.0287632122 1.0047605
a_listing[374]   1.788297e-03 0.020112823 -0.028071027  0.0345589808 1.0015468
a_listing[375]   2.778694e-04 0.019400606 -0.030550426  0.0307385210 1.0011996
a_listing[376]  -2.049304e-03 0.019984384 -0.034818631  0.0274967053 1.0030819
a_listing[377]   1.874142e-03 0.019543532 -0.027472245  0.0342875497 1.0021923
a_listing[378]   8.888812e-04 0.018086168 -0.027027839  0.0298083698 1.0029197
a_listing[379]  -5.645828e-04 0.020137767 -0.032291698  0.0293940790 1.0051961
a_listing[380]   3.523664e-04 0.019908134 -0.030506062  0.0298772110 1.0054105
a_listing[381]   1.300602e-03 0.017907092 -0.025884212  0.0299342475 1.0044827
a_listing[382]   5.170558e-04 0.020719936 -0.030548530  0.0331658793 1.0043802
a_listing[383]  -1.689470e-03 0.019169490 -0.031783193  0.0264892978 1.0022550
a_listing[384]   5.703031e-04 0.019217778 -0.028804381  0.0305680139 1.0008133
a_listing[385]  -7.906765e-04 0.020175758 -0.032847973  0.0299926061 1.0044863
a_listing[386]  -1.535599e-03 0.019808711 -0.034449902  0.0269171280 1.0007297
a_listing[387]  -4.005891e-03 0.020197286 -0.038450393  0.0234883771 1.0021468
a_listing[388]   6.935060e-04 0.018944242 -0.028729677  0.0315882589 1.0025854
a_listing[389]   1.284935e-04 0.019637926 -0.029346445  0.0304714438 1.0042361
a_listing[390]  -1.885507e-03 0.020258962 -0.034094217  0.0271691194 1.0035363
a_listing[391]   6.007632e-04 0.020812552 -0.030450689  0.0312134349 1.0031540
a_listing[392]  -7.988021e-04 0.019380275 -0.031124907  0.0282560270 1.0030879
a_listing[393]   1.946178e-04 0.019910624 -0.029560408  0.0299748702 1.0014924
a_listing[394]   1.889256e-03 0.019050634 -0.026240216  0.0334106332 1.0038679
a_listing[395]  -2.362417e-03 0.020621410 -0.036572276  0.0257952218 1.0031032
a_listing[396]  -6.649706e-04 0.020086959 -0.031820524  0.0302582321 1.0025834
a_listing[397]  -9.281325e-04 0.019983369 -0.031080179  0.0299666814 1.0047163
a_listing[398]   5.925815e-04 0.019334372 -0.028805725  0.0311158806 1.0043624
a_listing[399]  -9.266005e-05 0.019679939 -0.031238533  0.0297515855 1.0026561
a_listing[400]   3.383815e-04 0.020194209 -0.030687008  0.0317041380 1.0042619
a_listing[401]  -6.410848e-04 0.018876379 -0.030482815  0.0286133811 1.0014090
a_listing[402]  -7.935817e-04 0.019176546 -0.031188246  0.0283439745 1.0041906
a_listing[403]   6.434414e-04 0.020019402 -0.029830359  0.0325650443 1.0030213
a_listing[404]   1.163637e-03 0.020207160 -0.029239663  0.0341410789 1.0017924
a_listing[405]   5.922843e-04 0.020009655 -0.029788393  0.0325064796 1.0035642
a_listing[406]  -1.269394e-03 0.020775915 -0.033527858  0.0288183973 1.0019774
a_listing[407]   6.341444e-04 0.018706678 -0.029077243  0.0299758341 1.0008330
a_listing[408]   6.808215e-04 0.019524669 -0.029746314  0.0324779597 1.0017611
a_listing[409]   3.698977e-04 0.020240666 -0.030343559  0.0328287774 1.0021754
a_listing[410]  -6.262015e-04 0.019106907 -0.031309694  0.0271154372 1.0035127
a_listing[411]  -1.532199e-03 0.020620993 -0.034507602  0.0286116595 1.0070612
a_listing[412]  -2.011612e-03 0.019412958 -0.034643202  0.0275946993 1.0042374
a_listing[413]   6.699091e-04 0.020443680 -0.030245448  0.0324975235 1.0031604
a_listing[414]   5.726489e-04 0.019700454 -0.029402834  0.0314918622 1.0024317
a_listing[415]   4.265470e-04 0.019881380 -0.029979967  0.0311342009 1.0033307
a_listing[416]  -4.270535e-04 0.020139889 -0.030971602  0.0309290808 1.0069477
a_listing[417]   1.128876e-03 0.019819571 -0.028525716  0.0327551434 1.0063394
a_listing[418]   2.431695e-03 0.019226622 -0.026825702  0.0344554577 1.0025586
a_listing[419]  -1.477113e-03 0.020015329 -0.033913295  0.0293234567 1.0030193
a_listing[420]   1.965018e-04 0.019863988 -0.030072443  0.0308147997 1.0024613
a_listing[421]   3.483199e-03 0.019839737 -0.023603317  0.0376923398 1.0028363
a_listing[422]   3.575140e-04 0.019664553 -0.029447083  0.0319820177 1.0042099
a_listing[423]  -2.959267e-04 0.019479859 -0.031073893  0.0305675411 1.0061710
a_listing[424]  -8.803780e-04 0.021088796 -0.034806206  0.0305477492 1.0036460
a_listing[425]   4.957225e-04 0.019788483 -0.029471824  0.0302680954 1.0020207
a_listing[426]   1.521926e-03 0.019428304 -0.026926097  0.0328843333 1.0023683
a_listing[427]   2.277648e-03 0.020139448 -0.026333972  0.0346042857 1.0044119
a_listing[428]  -5.443087e-04 0.019367667 -0.032023116  0.0289447004 1.0025181
a_listing[429]   4.056794e-04 0.019809206 -0.030589261  0.0305000216 1.0020359
a_listing[430]  -3.463984e-04 0.020391901 -0.033384409  0.0304499372 1.0044956
a_listing[431]   1.719936e-03 0.020286785 -0.026544133  0.0343704568 1.0028496
a_listing[432]   1.068103e-03 0.020459338 -0.028529987  0.0333539457 1.0028163
a_listing[433]   4.755467e-04 0.019790099 -0.030124810  0.0324792905 1.0043350
a_listing[434]   2.186726e-04 0.019287128 -0.028633455  0.0299612285 1.0033529
a_listing[435]   9.776435e-04 0.019801953 -0.029059511  0.0319733722 1.0036388
a_listing[436]  -8.006664e-05 0.019251195 -0.029459647  0.0310192458 1.0021097
a_listing[437]  -1.363258e-04 0.019615121 -0.029895353  0.0308491305 1.0023662
a_listing[438]  -9.858567e-04 0.019957423 -0.032240387  0.0299078326 1.0037090
a_listing[439]   7.805685e-04 0.019797414 -0.029299217  0.0322466947 1.0050186
a_listing[440]   3.462050e-04 0.019240202 -0.029314188  0.0301369134 1.0025262
a_listing[441]   5.263875e-04 0.019693473 -0.030756692  0.0315331257 1.0024001
a_listing[442]   6.444552e-04 0.019476155 -0.029405301  0.0304617962 1.0033573
a_listing[443]   4.830498e-04 0.020165638 -0.030102328  0.0323887606 1.0016085
a_listing[444]   1.682695e-03 0.020878885 -0.029123855  0.0348715479 1.0025688
a_listing[445]  -3.213726e-04 0.019160735 -0.030743675  0.0304032108 1.0020901
a_listing[446]   4.704457e-05 0.020115220 -0.031367452  0.0309713390 1.0019498
a_listing[447]   3.540502e-04 0.020005318 -0.031030258  0.0317603916 1.0028119
a_listing[448]   4.205199e-04 0.019661321 -0.029579962  0.0320838457 1.0007599
a_listing[449]   8.885600e-05 0.019928787 -0.029636549  0.0307934555 1.0058204
a_listing[450]  -9.315869e-04 0.021128205 -0.035336663  0.0305565481 1.0035888
a_listing[451]   3.854859e-05 0.020115098 -0.031153789  0.0305050289 1.0026000
a_listing[452]   5.293383e-04 0.019989902 -0.031128621  0.0324922273 1.0030934
a_listing[453]  -8.001170e-04 0.018878757 -0.031826601  0.0286432698 1.0028414
a_listing[454]  -2.507601e-04 0.020687752 -0.032802609  0.0307166961 1.0043881
a_listing[455]   3.645383e-06 0.020545635 -0.032591019  0.0325473879 1.0034441
a_listing[456]   1.608593e-04 0.019999653 -0.030881416  0.0314443605 1.0038857
a_listing[457]   1.533346e-03 0.019908748 -0.029169658  0.0329386526 1.0011733
a_listing[458]   6.347644e-05 0.020293996 -0.029976586  0.0302922530 1.0027277
a_listing[459]  -7.556533e-04 0.019882866 -0.032606455  0.0289275989 1.0024794
a_listing[460]   3.698628e-04 0.019344680 -0.029471500  0.0307983893 1.0056719
a_listing[461]   1.670685e-04 0.020211153 -0.031356238  0.0312231623 1.0014881
a_listing[462]  -5.428132e-04 0.020428336 -0.031854842  0.0296219834 1.0031276
a_listing[463]  -6.516698e-04 0.020204776 -0.033313272  0.0312483674 1.0058692
a_listing[464]   3.166896e-04 0.019743121 -0.030551121  0.0333307677 1.0015526
a_listing[465]   5.802595e-04 0.019970927 -0.030194844  0.0307921078 1.0012824
a_listing[466]   1.008320e-03 0.019280334 -0.027798918  0.0320392462 1.0015745
a_listing[467]   4.114505e-04 0.020170475 -0.030990796  0.0315001649 1.0057199
a_listing[468]   2.707799e-04 0.018936378 -0.027847203  0.0294804510 1.0025460
a_listing[469]  -5.892230e-05 0.019828168 -0.030697321  0.0299204401 1.0026598
a_listing[470]  -3.316503e-03 0.019875933 -0.038162669  0.0234449894 1.0036469
a_listing[471]   1.750490e-04 0.019664426 -0.029673932  0.0307654582 1.0033191
a_listing[472]   1.555895e-03 0.020372778 -0.027709155  0.0346254731 1.0030874
a_listing[473]   1.128054e-03 0.019546836 -0.027506946  0.0328716643 1.0014789
a_listing[474]  -3.631483e-03 0.020187504 -0.037776808  0.0234133009 1.0030112
a_listing[475]  -6.202254e-04 0.020336963 -0.033744764  0.0308793924 1.0040451
a_listing[476]   1.260075e-03 0.019940233 -0.027115985  0.0319941425 1.0028348
a_listing[477]   9.480313e-04 0.019605067 -0.027348322  0.0324516333 1.0034933
a_listing[478]  -8.796795e-04 0.018584250 -0.031694238  0.0279796733 1.0042589
a_listing[479]  -1.440234e-04 0.019801853 -0.030781775  0.0296808582 1.0039821
a_listing[480]  -1.855242e-04 0.019570521 -0.030745004  0.0302870839 1.0029374
a_listing[481]  -1.888794e-03 0.019974108 -0.035591969  0.0273685982 1.0011645
a_listing[482]   5.934032e-04 0.019698823 -0.029950848  0.0307431656 1.0010841
a_listing[483]  -9.423967e-05 0.019981541 -0.030636114  0.0303121321 1.0038116
a_listing[484]  -6.541533e-04 0.019169181 -0.031743211  0.0292550884 1.0038069
a_listing[485]   7.156978e-04 0.019906452 -0.029829679  0.0324440050 1.0020523
a_listing[486]   6.685869e-04 0.019375503 -0.027350889  0.0317219155 1.0043622
a_listing[487]   1.155198e-04 0.020509080 -0.032318302  0.0324239174 1.0039663
a_listing[488]  -1.672617e-05 0.019368578 -0.030477379  0.0306949821 1.0014478
a_listing[489]   5.787832e-04 0.019224011 -0.028810499  0.0311548036 1.0051261
a_listing[490]   2.302011e-04 0.019601318 -0.028265180  0.0292860892 1.0031132
a_listing[491]   1.105427e-03 0.018686276 -0.027963621  0.0330411457 1.0043826
a_listing[492]  -2.558857e-04 0.020154542 -0.031942310  0.0307195755 1.0044652
a_listing[493]   6.180082e-05 0.019859514 -0.029852030  0.0308799985 1.0022597
a_listing[494]   9.289063e-04 0.020947509 -0.028997082  0.0330785664 1.0017781
a_listing[495]  -5.928230e-04 0.021120691 -0.032479014  0.0298153842 1.0036275
a_listing[496]   1.101299e-03 0.020034919 -0.029339267  0.0328811177 1.0048460
a_listing[497]   4.837645e-04 0.019502103 -0.029241466  0.0301119529 1.0020745
a_listing[498]   2.904329e-05 0.020461545 -0.030698923  0.0323464179 1.0030937
a_listing[499]   5.052860e-04 0.020135146 -0.030111820  0.0332232321 1.0038650
a_listing[500]   3.873851e-04 0.020169953 -0.031115653  0.0323495428 1.0053873
a_listing[501]   1.518040e-03 0.019147981 -0.027070875  0.0329736228 1.0028638
a_listing[502]   1.349926e-03 0.018830358 -0.028343816  0.0333383249 1.0024540
a_listing[503]   1.534706e-04 0.019537058 -0.030607452  0.0304216229 1.0043292
a_listing[504]   6.930712e-04 0.019716662 -0.028278443  0.0327960766 1.0017940
a_listing[505]   8.667469e-04 0.020083370 -0.028990226  0.0327676475 1.0039409
a_listing[506]   2.096306e-04 0.020641886 -0.030896561  0.0302031749 1.0036077
a_listing[507]  -6.506602e-04 0.020233068 -0.031478938  0.0299522020 1.0028236
a_listing[508]   8.720463e-05 0.020149633 -0.030558537  0.0306848301 1.0037068
a_listing[509]   4.487910e-04 0.019542738 -0.029418174  0.0320537041 1.0030254
a_listing[510]   4.986669e-04 0.019593989 -0.028907543  0.0310601974 1.0028134
a_listing[511]  -4.636988e-04 0.018583002 -0.030080228  0.0282532142 1.0023848
a_listing[512]   3.750343e-04 0.019852859 -0.030383342  0.0323760051 1.0031453
a_listing[513]  -9.577772e-04 0.019730789 -0.032733410  0.0293345170 1.0039118
a_listing[514]   6.899771e-04 0.020571221 -0.030400891  0.0338545107 1.0029691
a_listing[515]   9.443679e-04 0.019849671 -0.027486716  0.0331233117 1.0028460
a_listing[516]  -1.496619e-03 0.019858290 -0.033848557  0.0283953673 1.0040813
a_listing[517]  -1.027890e-03 0.020412553 -0.033345601  0.0308760621 1.0026827
a_listing[518]   1.229824e-03 0.019830045 -0.028864646  0.0326141280 1.0039126
a_listing[519]   1.216181e-03 0.019059593 -0.026880596  0.0320005686 1.0025535
a_listing[520]  -5.887150e-04 0.020513407 -0.032808573  0.0300573481 1.0008613
a_listing[521]  -7.659155e-04 0.019873422 -0.032579620  0.0286514270 1.0032482
